client_id,age,gender,region,income_level,segment,device_type,tech_usage
5593,67,Male,Sousse,Medium,Professional,Android,5G
5594,37,Male,Bizerte,Medium,Student,iOS,4G
5595,67,Male,Gabes,Medium,Unemployed,Android,4G
5596,65,Female,Kairouan,Medium,Retired,iOS,3G
5597,50,Male,Sousse,Medium,Student,Android,4G
5598,60,Female,Monastir,Low,Unemployed,Android,4G
5599,32,Male,Gabes,Low,Retired,Android,3G
5600,29,Female,Bizerte,High,Professional,Android,4G
5601,57,Female,Monastir,High,Professional,Android,5G
5602,37,Male,Sousse,Medium,Unemployed,iOS,3G
5603,47,Female,Nabeul,Low,Student,Android,5G
5604,55,Male,Gabes,High,Retired,Android,3G
5605,20,Male,Bizerte,Medium,Retired,Android,4G
5606,45,Male,Sfax,Medium,Professional,Android,4G
5607,43,Male,Sfax,Medium,Unemployed,Android,4G
5608,47,Female,Tunis,Medium,Student,iOS,4G
5609,30,Male,Sfax,Medium,Professional,Android,5G
5610,30,Female,Nabeul,High,Professional,Android,3G
5611,19,Female,Gabes,Low,Student,Android,4G
5612,54,Female,Nabeul,Low,Retired,Android,4G
5613,66,Male,Kairouan,Low,Retired,Android,4G
5614,55,Female,Sfax,Low,Unemployed,iOS,4G
5615,19,Male,Sousse,Low,Professional,iOS,4G
5616,53,Female,Sousse,Low,Unemployed,Android,4G
5617,43,Male,Sousse,Low,Retired,iOS,4G
5618,28,Male,Sfax,Low,Student,Android,3G
5619,25,Male,Monastir,Low,Retired,iOS,3G
5620,61,Male,Nabeul,Low,Retired,Feature Phone,4G
5621,57,Female,Sfax,Medium,Professional,Android,4G
5622,60,Female,Tunis,Medium,Retired,Android,4G
5623,39,Male,Kairouan,Low,Unemployed,Android,4G
5624,37,Female,Monastir,Medium,Student,Android,4G
5625,25,Male,Kairouan,High,Professional,Android,4G
5626,46,Male,Monastir,High,Student,iOS,4G
5627,57,Female,Monastir,Low,Unemployed,Android,5G
5628,43,Male,Bizerte,Medium,Unemployed,Android,4G
5629,47,Male,Tunis,Low,Retired,iOS,4G
5630,34,Male,Gabes,Low,Unemployed,iOS,4G
5631,37,Male,Sousse,Low,Retired,Android,4G
5632,69,Male,Sfax,Low,Professional,iOS,4G
5633,33,Female,Bizerte,Medium,Student,Feature Phone,4G
5634,63,Female,Bizerte,Medium,Retired,Android,5G
5635,60,Female,Monastir,Medium,Retired,Android,4G
5636,24,Male,Sfax,Low,Professional,iOS,4G
5637,33,Male,Tunis,Low,Unemployed,iOS,3G
5638,62,Male,Bizerte,Low,Retired,Android,4G
5639,64,Male,Kairouan,Low,Unemployed,Android,5G
5640,65,Male,Tunis,High,Retired,iOS,4G
5641,44,Male,Sfax,Medium,Unemployed,Feature Phone,4G
5642,40,Female,Monastir,High,Retired,iOS,4G
5643,41,Male,Tunis,Medium,Student,Feature Phone,3G
5644,26,Female,Monastir,Medium,Student,iOS,4G
5645,52,Male,Kairouan,Low,Student,Feature Phone,4G
5646,68,Female,Sousse,Medium,Retired,iOS,4G
5647,37,Male,Monastir,Medium,Unemployed,Feature Phone,4G
5648,54,Female,Monastir,High,Professional,Android,4G
5649,59,Female,Nabeul,Medium,Professional,iOS,4G
5650,34,Male,Sfax,Low,Professional,Android,5G
5651,64,Male,Kairouan,Medium,Student,Android,3G
5652,48,Female,Sfax,High,Student,Android,4G
5653,25,Male,Kairouan,Medium,Student,Android,4G
5654,32,Male,Kairouan,Medium,Unemployed,Android,5G
5655,48,Male,Bizerte,Low,Student,Feature Phone,4G
5656,47,Female,Bizerte,Medium,Unemployed,iOS,4G
5657,63,Male,Bizerte,Low,Unemployed,Feature Phone,4G
5658,37,Female,Sousse,Low,Unemployed,Feature Phone,4G
5659,56,Female,Sousse,Medium,Retired,Android,4G
5660,29,Male,Kairouan,Low,Professional,Android,4G
5661,66,Female,Gabes,Medium,Unemployed,Android,4G
5662,34,Male,Sfax,High,Professional,Android,3G
5663,59,Male,Bizerte,Low,Unemployed,iOS,4G
5664,47,Female,Sfax,Medium,Unemployed,Android,4G
5665,46,Female,Monastir,Medium,Student,Android,4G
5666,36,Female,Kairouan,Low,Professional,Android,5G
5667,63,Female,Tunis,Medium,Unemployed,Android,4G
5668,28,Female,Kairouan,Medium,Professional,Android,3G
5669,51,Male,Sousse,Medium,Student,iOS,5G
5670,67,Female,Gabes,High,Unemployed,Android,4G
5671,24,Male,Tunis,Medium,Student,Android,5G
5672,61,Male,Sfax,High,Unemployed,Android,3G
5673,51,Female,Sousse,Medium,Student,iOS,5G
5674,37,Female,Bizerte,Low,Student,Android,5G
5675,67,Female,Tunis,Medium,Retired,Android,3G
5676,55,Female,Sousse,Low,Unemployed,Android,3G
5677,41,Female,Sfax,Medium,Unemployed,Feature Phone,4G
5678,27,Male,Kairouan,Medium,Unemployed,Feature Phone,4G
5679,49,Male,Sfax,Medium,Professional,Android,5G
5680,69,Male,Tunis,Low,Retired,iOS,4G
5681,32,Female,Nabeul,Medium,Professional,Android,4G
5682,54,Female,Tunis,Low,Unemployed,Android,5G
5683,37,Male,Kairouan,Medium,Retired,Android,4G
5684,20,Female,Tunis,Medium,Student,Android,4G
5685,54,Female,Gabes,High,Retired,iOS,3G
5686,57,Female,Bizerte,Low,Student,Feature Phone,4G
5687,25,Male,Sousse,Medium,Unemployed,Android,5G
5688,57,Female,Kairouan,Medium,Unemployed,Android,3G
5689,61,Male,Sfax,High,Student,Android,4G
5690,40,Female,Sfax,Medium,Retired,Android,4G
5691,57,Female,Bizerte,Low,Professional,Feature Phone,4G
5692,28,Male,Tunis,Medium,Retired,iOS,4G
5693,63,Female,Tunis,Medium,Student,iOS,5G
5694,25,Female,Sfax,Medium,Student,Android,3G
5695,46,Female,Bizerte,High,Professional,iOS,4G
5696,47,Male,Sfax,Low,Professional,Android,5G
5697,27,Female,Tunis,High,Professional,Feature Phone,3G
5698,56,Female,Kairouan,Low,Student,Android,4G
5699,45,Female,Sousse,High,Unemployed,Android,4G
5700,66,Female,Tunis,High,Retired,Android,3G
5701,53,Female,Kairouan,Medium,Professional,Android,4G
5702,30,Male,Sousse,Medium,Student,iOS,4G
5703,49,Male,Monastir,Low,Retired,iOS,5G
5704,53,Female,Gabes,Low,Professional,iOS,4G
5705,54,Female,Bizerte,Low,Unemployed,Android,5G
5706,43,Male,Kairouan,Low,Retired,Android,3G
5707,39,Female,Gabes,Medium,Retired,iOS,4G
5708,21,Female,Tunis,Low,Student,iOS,5G
5709,48,Female,Monastir,High,Student,Android,5G
5710,35,Female,Bizerte,Medium,Student,iOS,4G
5711,55,Female,Kairouan,Medium,Unemployed,Feature Phone,4G
5712,41,Female,Monastir,Medium,Retired,iOS,4G
5713,40,Female,Nabeul,Low,Professional,Android,4G
5714,39,Female,Tunis,Low,Unemployed,iOS,5G
5715,19,Male,Bizerte,Low,Professional,Android,4G
5716,48,Male,Nabeul,Medium,Professional,iOS,4G
5717,28,Female,Bizerte,Medium,Student,Android,4G
5718,45,Female,Tunis,Low,Professional,Feature Phone,4G
5719,63,Female,Tunis,High,Professional,iOS,4G
5720,49,Female,Monastir,Low,Unemployed,Android,4G
5721,22,Male,Monastir,Medium,Student,iOS,5G
5722,55,Male,Kairouan,Medium,Professional,Android,5G
5723,27,Male,Bizerte,Medium,Professional,Android,4G
5724,57,Male,Kairouan,High,Professional,Android,4G
5725,63,Female,Monastir,Medium,Retired,Android,4G
5726,41,Female,Bizerte,Medium,Retired,Feature Phone,4G
5727,52,Female,Kairouan,Low,Student,Android,4G
5728,61,Male,Tunis,High,Unemployed,iOS,5G
5729,65,Female,Tunis,Medium,Student,Android,4G
5730,40,Female,Nabeul,Low,Retired,iOS,4G
5731,34,Male,Sfax,Medium,Student,Android,4G
5732,18,Male,Monastir,Low,Unemployed,Android,4G
5733,48,Male,Kairouan,Low,Student,Feature Phone,4G
5734,48,Male,Sfax,High,Professional,Android,5G
5735,59,Male,Sfax,Medium,Unemployed,iOS,3G
5736,59,Female,Gabes,Low,Unemployed,Android,4G
5737,51,Female,Bizerte,Medium,Unemployed,Android,4G
5738,26,Male,Sousse,High,Student,iOS,4G
5739,39,Female,Gabes,Low,Student,iOS,4G
5740,30,Female,Monastir,Medium,Professional,Android,3G
5741,42,Female,Nabeul,Medium,Unemployed,Feature Phone,4G
5742,65,Female,Bizerte,Low,Professional,Android,4G
5743,35,Male,Sousse,Medium,Unemployed,Android,4G
5744,68,Female,Sfax,Low,Retired,Android,4G
5745,29,Female,Nabeul,Medium,Student,iOS,3G
5746,57,Female,Sousse,High,Professional,Android,4G
5747,34,Male,Tunis,Low,Student,Android,4G
5748,32,Female,Monastir,High,Student,Feature Phone,4G
5749,59,Male,Nabeul,Medium,Retired,Android,4G
5750,32,Male,Tunis,Low,Retired,Android,4G
5751,32,Male,Kairouan,Medium,Unemployed,Android,3G
5752,56,Male,Nabeul,Low,Retired,Android,4G
5753,30,Female,Nabeul,High,Unemployed,Android,4G
5754,34,Male,Bizerte,Medium,Retired,Android,4G
5755,49,Male,Gabes,Medium,Retired,Android,4G
5756,26,Male,Monastir,Medium,Professional,Android,3G
5757,57,Male,Sfax,Medium,Retired,iOS,3G
5758,37,Male,Monastir,High,Professional,Feature Phone,4G
5759,43,Female,Bizerte,Medium,Retired,iOS,4G
5760,44,Male,Nabeul,High,Professional,Android,4G
5761,38,Female,Sfax,Medium,Student,Android,4G
5762,35,Female,Tunis,Low,Unemployed,iOS,3G
5763,30,Male,Monastir,High,Retired,iOS,4G
5764,33,Female,Gabes,Medium,Professional,Android,4G
5765,26,Female,Gabes,Medium,Retired,Android,4G
5766,29,Female,Tunis,High,Professional,iOS,5G
5767,61,Male,Sousse,Low,Professional,Android,3G
5768,55,Male,Gabes,Medium,Retired,Android,5G
5769,36,Male,Sousse,Low,Unemployed,Android,4G
5770,24,Male,Sfax,Medium,Professional,iOS,4G
5771,52,Male,Gabes,High,Student,iOS,5G
5772,65,Male,Kairouan,High,Retired,iOS,4G
5773,35,Male,Nabeul,Medium,Student,iOS,3G
5774,33,Female,Tunis,Medium,Professional,Android,4G
5775,56,Female,Nabeul,High,Professional,iOS,4G
5776,21,Male,Nabeul,Medium,Retired,Android,4G
5777,42,Female,Monastir,Low,Unemployed,Android,4G
5778,49,Male,Sousse,Medium,Student,iOS,4G
5779,57,Male,Kairouan,High,Unemployed,Android,3G
5780,30,Male,Sfax,High,Student,Android,4G
5781,62,Female,Sfax,Medium,Unemployed,Feature Phone,3G
5782,34,Male,Gabes,High,Retired,Feature Phone,4G
5783,66,Male,Gabes,Low,Student,Android,4G
5784,54,Male,Kairouan,Low,Retired,Android,4G
5785,23,Male,Bizerte,High,Unemployed,Android,4G
5786,36,Female,Bizerte,Low,Unemployed,Feature Phone,3G
5787,30,Male,Gabes,Low,Unemployed,Android,5G
5788,43,Female,Bizerte,Medium,Retired,Feature Phone,4G
5789,31,Female,Tunis,Medium,Professional,Android,4G
5790,48,Male,Kairouan,Medium,Professional,Android,5G
5791,21,Male,Tunis,Low,Student,Android,5G
5792,56,Female,Bizerte,High,Retired,Android,3G
5793,25,Female,Gabes,High,Retired,Feature Phone,4G
5794,42,Female,Nabeul,Low,Retired,iOS,4G
5795,30,Female,Nabeul,Medium,Unemployed,Android,3G
5796,49,Male,Tunis,Medium,Retired,Android,4G
5797,55,Female,Sfax,Medium,Professional,iOS,4G
5798,55,Female,Monastir,Low,Student,Android,4G
5799,45,Female,Nabeul,Medium,Professional,iOS,5G
5800,47,Female,Nabeul,Low,Retired,Android,3G
5801,20,Male,Gabes,Low,Student,Android,5G
5802,45,Male,Kairouan,Medium,Student,Android,5G
5803,20,Male,Sousse,Medium,Retired,Android,4G
5804,62,Female,Sousse,Medium,Retired,Android,4G
5805,51,Female,Gabes,Medium,Professional,Feature Phone,4G
5806,33,Male,Bizerte,Low,Professional,Android,4G
5807,39,Male,Nabeul,Medium,Unemployed,Android,4G
5808,49,Female,Nabeul,Low,Unemployed,Android,4G
5809,55,Male,Tunis,Medium,Unemployed,iOS,5G
5810,25,Female,Tunis,Medium,Retired,iOS,3G
5811,25,Female,Gabes,Medium,Retired,iOS,4G
5812,23,Female,Sfax,Medium,Unemployed,Android,5G
5813,31,Female,Kairouan,Medium,Unemployed,iOS,4G
5814,49,Female,Bizerte,High,Professional,iOS,3G
5815,52,Female,Nabeul,Medium,Unemployed,Android,4G
5816,27,Male,Sfax,Medium,Unemployed,Android,4G
5817,20,Male,Gabes,High,Student,iOS,4G
5818,29,Male,Gabes,Medium,Unemployed,Android,3G
5819,66,Female,Nabeul,Medium,Student,Android,3G
5820,48,Male,Sfax,Low,Unemployed,Android,4G
5821,46,Female,Sousse,Low,Student,Android,3G
5822,22,Female,Gabes,Medium,Unemployed,Android,5G
5823,69,Female,Kairouan,Medium,Professional,iOS,4G
5824,42,Female,Monastir,Medium,Retired,iOS,4G
5825,58,Male,Bizerte,High,Student,Android,3G
5826,48,Male,Sfax,Low,Retired,Android,5G
5827,38,Male,Sousse,Medium,Professional,iOS,3G
5828,37,Female,Sfax,Medium,Unemployed,iOS,3G
5829,56,Male,Sousse,Medium,Unemployed,Android,3G
5830,39,Male,Sousse,High,Professional,iOS,3G
5831,21,Male,Kairouan,Low,Retired,iOS,4G
5832,30,Female,Bizerte,Low,Retired,Android,4G
5833,62,Male,Gabes,Medium,Retired,Android,4G
5834,59,Female,Sousse,Medium,Retired,Android,4G
5835,67,Male,Gabes,Medium,Student,Feature Phone,4G
5836,66,Female,Bizerte,High,Retired,Android,5G
5837,37,Male,Gabes,Low,Student,Android,3G
5838,69,Male,Nabeul,Medium,Professional,Android,3G
5839,30,Male,Kairouan,Medium,Unemployed,iOS,3G
5840,34,Female,Kairouan,High,Student,Android,4G
5841,53,Male,Tunis,High,Retired,iOS,4G
5842,50,Male,Kairouan,Medium,Unemployed,iOS,4G
5843,18,Female,Sousse,Medium,Student,iOS,4G
5844,32,Female,Bizerte,Low,Unemployed,iOS,4G
5845,30,Female,Kairouan,Low,Professional,Android,4G
5846,34,Female,Sfax,Medium,Retired,Feature Phone,4G
5847,41,Male,Bizerte,Medium,Professional,iOS,3G
5848,25,Male,Sousse,Medium,Unemployed,Feature Phone,4G
5849,67,Female,Bizerte,Medium,Professional,iOS,4G
5850,44,Male,Kairouan,Medium,Retired,iOS,4G
5851,62,Female,Sfax,Medium,Student,Android,5G
5852,40,Male,Tunis,Low,Professional,Android,4G
5853,63,Female,Sousse,Low,Retired,Android,4G
5854,25,Male,Monastir,Low,Unemployed,Android,4G
5855,25,Female,Nabeul,High,Professional,iOS,5G
5856,43,Female,Sousse,Low,Student,Android,4G
5857,64,Male,Bizerte,High,Professional,Android,4G
5858,30,Male,Monastir,Low,Unemployed,iOS,4G
5859,56,Male,Monastir,Medium,Unemployed,Feature Phone,4G
5860,54,Female,Gabes,High,Unemployed,iOS,5G
5861,66,Male,Monastir,Medium,Professional,iOS,3G
5862,45,Female,Gabes,Low,Professional,Android,4G
5863,42,Male,Nabeul,Low,Professional,iOS,4G
5864,33,Male,Monastir,High,Student,Android,4G
5865,19,Female,Sfax,Medium,Retired,Feature Phone,4G
5866,35,Female,Tunis,Medium,Professional,Android,4G
5867,34,Male,Tunis,Medium,Student,iOS,4G
5868,47,Female,Monastir,Low,Unemployed,iOS,4G
5869,56,Female,Bizerte,Low,Professional,Android,4G
5870,30,Male,Bizerte,Medium,Professional,iOS,4G
5871,49,Female,Gabes,Medium,Professional,iOS,4G
5872,67,Male,Kairouan,Low,Student,iOS,4G
5873,46,Male,Tunis,Medium,Professional,Android,4G
5874,63,Female,Kairouan,High,Professional,Android,4G
5875,47,Male,Tunis,High,Retired,Android,3G
5876,35,Female,Kairouan,Low,Student,Android,4G
5877,30,Male,Kairouan,Low,Retired,Android,3G
5878,60,Female,Tunis,High,Retired,iOS,4G
5879,38,Female,Nabeul,Low,Retired,Android,4G
5880,47,Female,Sfax,Low,Retired,iOS,3G
5881,38,Female,Sfax,High,Unemployed,Android,4G
5882,65,Female,Bizerte,Low,Professional,Android,5G
5883,34,Male,Kairouan,Medium,Retired,Android,4G
5884,57,Male,Kairouan,Medium,Student,iOS,5G
5885,36,Female,Nabeul,High,Professional,iOS,5G
5886,69,Male,Kairouan,Low,Retired,Android,4G
5887,32,Female,Nabeul,High,Retired,Android,5G
5888,26,Female,Kairouan,Medium,Student,Android,4G
5889,69,Male,Kairouan,Medium,Unemployed,iOS,4G
5890,27,Male,Nabeul,Low,Student,iOS,5G
5891,61,Female,Gabes,Low,Unemployed,iOS,4G
5892,48,Female,Sousse,Medium,Unemployed,Android,3G
5893,40,Female,Kairouan,Medium,Unemployed,Android,3G
5894,69,Female,Gabes,High,Retired,Android,4G
5895,47,Female,Sfax,Medium,Retired,Android,4G
5896,50,Female,Kairouan,Medium,Unemployed,Android,3G
5897,69,Male,Sfax,Medium,Unemployed,Android,5G
5898,26,Female,Bizerte,Medium,Retired,Android,4G
5899,64,Female,Sousse,Medium,Unemployed,Android,4G
5900,18,Male,Tunis,Low,Retired,Android,3G
5901,61,Female,Sousse,High,Unemployed,Android,3G
5902,52,Female,Kairouan,Medium,Retired,iOS,3G
5903,28,Male,Kairouan,Medium,Student,iOS,4G
5904,51,Female,Nabeul,Medium,Unemployed,Android,4G
5905,33,Male,Sousse,Medium,Unemployed,iOS,4G
5906,26,Female,Sousse,Low,Student,Feature Phone,4G
5907,49,Male,Bizerte,Low,Professional,Android,5G
5908,32,Male,Monastir,High,Unemployed,Android,3G
5909,29,Male,Sfax,Low,Professional,iOS,3G
5910,50,Female,Nabeul,Medium,Student,Feature Phone,5G
5911,62,Female,Tunis,Low,Unemployed,Android,4G
5912,31,Male,Nabeul,Low,Professional,Android,4G
5913,25,Male,Monastir,Low,Unemployed,iOS,3G
5914,25,Female,Sousse,Medium,Unemployed,Android,3G
5915,44,Female,Tunis,Medium,Retired,Feature Phone,4G
5916,29,Female,Sousse,Low,Professional,Android,3G
5917,18,Female,Nabeul,Low,Retired,iOS,3G
5918,60,Female,Sfax,High,Retired,Android,4G
5919,57,Male,Tunis,Medium,Professional,Android,4G
5920,59,Female,Monastir,High,Professional,Feature Phone,5G
5921,68,Male,Gabes,High,Retired,Android,5G
5922,28,Female,Sfax,High,Unemployed,Android,4G
5923,56,Male,Monastir,High,Unemployed,iOS,4G
5924,60,Male,Tunis,Low,Student,Android,4G
5925,48,Female,Sousse,High,Unemployed,Android,4G
5926,34,Male,Monastir,High,Professional,Android,3G
5927,50,Male,Sousse,High,Professional,iOS,4G
5928,49,Male,Sfax,Low,Student,iOS,5G
5929,46,Male,Sfax,High,Professional,iOS,4G
5930,38,Female,Monastir,Medium,Retired,Android,4G
5931,38,Male,Sousse,Medium,Student,Android,3G
5932,57,Female,Tunis,Low,Student,Android,4G
5933,40,Male,Monastir,Low,Unemployed,iOS,3G
5934,23,Female,Gabes,High,Unemployed,iOS,5G
5935,39,Female,Nabeul,Medium,Retired,Feature Phone,3G
5936,67,Female,Bizerte,Low,Retired,Feature Phone,5G
5937,55,Male,Sfax,High,Unemployed,Android,4G
5938,54,Female,Sousse,Low,Unemployed,Android,4G
5939,62,Female,Tunis,Medium,Retired,iOS,5G
5940,68,Male,Sfax,Low,Unemployed,Android,3G
5941,25,Female,Tunis,Low,Student,Android,4G
5942,58,Male,Sfax,Low,Retired,iOS,5G
5943,66,Male,Sousse,Low,Unemployed,Android,4G
5944,52,Female,Tunis,Low,Professional,Android,4G
5945,68,Male,Sousse,Medium,Professional,Android,3G
5946,28,Male,Tunis,High,Retired,iOS,4G
5947,41,Male,Sfax,Medium,Professional,Android,3G
5948,66,Female,Bizerte,Low,Professional,iOS,4G
5949,38,Male,Nabeul,Low,Student,Android,4G
5950,68,Male,Nabeul,High,Retired,iOS,4G
5951,19,Male,Bizerte,High,Professional,Android,3G
5952,57,Female,Nabeul,Low,Unemployed,Feature Phone,4G
5953,36,Male,Monastir,Low,Retired,Android,4G
5954,56,Female,Gabes,Medium,Retired,Feature Phone,4G
5955,45,Male,Gabes,Medium,Professional,iOS,4G
5956,34,Female,Monastir,Medium,Professional,Android,3G
5957,23,Female,Monastir,Medium,Student,Android,5G
5958,36,Female,Kairouan,Medium,Unemployed,Android,4G
5959,55,Male,Sousse,High,Student,iOS,4G
5960,45,Male,Tunis,Low,Student,Android,3G
5961,19,Male,Gabes,High,Unemployed,Android,4G
5962,55,Female,Sfax,Low,Professional,iOS,3G
5963,54,Male,Monastir,Medium,Student,iOS,5G
5964,68,Male,Nabeul,Medium,Retired,Android,4G
5965,69,Female,Bizerte,Medium,Student,Android,3G
5966,21,Male,Tunis,Medium,Unemployed,Android,3G
5967,39,Male,Kairouan,Low,Student,Android,5G
5968,43,Female,Bizerte,Low,Student,Android,4G
5969,66,Female,Nabeul,Medium,Retired,iOS,4G
5970,60,Male,Monastir,Medium,Unemployed,Android,5G
5971,53,Female,Tunis,Low,Retired,Android,3G
5972,30,Male,Monastir,High,Professional,Android,4G
5973,69,Male,Gabes,Low,Unemployed,Feature Phone,4G
5974,49,Male,Gabes,Medium,Student,Android,5G
5975,34,Male,Sousse,Low,Retired,Feature Phone,4G
5976,58,Male,Nabeul,Medium,Retired,Android,4G
5977,53,Female,Kairouan,Low,Unemployed,Android,4G
5978,63,Female,Tunis,Medium,Retired,iOS,4G
5979,36,Male,Kairouan,Low,Unemployed,Android,3G
5980,52,Female,Sfax,Low,Professional,iOS,4G
5981,63,Female,Kairouan,Medium,Unemployed,iOS,4G
5982,57,Male,Monastir,Medium,Unemployed,Android,4G
5983,45,Female,Monastir,Low,Professional,iOS,4G
5984,18,Female,Gabes,Low,Professional,iOS,4G
5985,59,Male,Sousse,High,Student,iOS,4G
5986,35,Male,Nabeul,Low,Retired,Android,4G
5987,65,Male,Monastir,High,Professional,Android,5G
5988,57,Male,Gabes,Medium,Professional,Android,4G
5989,50,Male,Bizerte,Low,Retired,Feature Phone,4G
5990,29,Male,Gabes,Medium,Retired,Android,4G
5991,25,Male,Tunis,High,Student,Android,3G
5992,41,Female,Nabeul,Low,Student,Android,4G
5993,33,Male,Sousse,Medium,Unemployed,iOS,3G
5994,67,Female,Monastir,Medium,Student,Android,5G
5995,21,Female,Tunis,High,Professional,Android,5G
5996,55,Male,Sfax,Medium,Professional,iOS,4G
5997,61,Female,Sfax,Low,Retired,Android,4G
5998,44,Female,Gabes,Low,Student,Android,4G
5999,26,Female,Sousse,Low,Unemployed,Android,4G
6000,64,Male,Kairouan,Low,Unemployed,Android,4G
6001,33,Female,Sousse,Low,Unemployed,Android,3G
6002,29,Female,Sousse,Medium,Unemployed,Android,5G
6003,48,Male,Sousse,Low,Retired,Android,4G
6004,41,Female,Gabes,Low,Student,iOS,3G
6005,31,Female,Tunis,Medium,Student,Android,4G
6006,62,Female,Gabes,Low,Student,Android,4G
6007,42,Female,Kairouan,Low,Student,Android,3G
6008,51,Female,Tunis,Low,Unemployed,Android,3G
6009,20,Male,Kairouan,Low,Unemployed,iOS,3G
6010,41,Female,Bizerte,High,Retired,Android,5G
6011,59,Male,Bizerte,Medium,Retired,Android,3G
6012,26,Female,Nabeul,Low,Unemployed,iOS,4G
6013,43,Male,Monastir,Low,Professional,iOS,4G
6014,37,Male,Monastir,Low,Student,iOS,4G
6015,57,Male,Tunis,Medium,Retired,iOS,4G
6016,27,Female,Gabes,Medium,Unemployed,Android,5G
6017,36,Female,Kairouan,Medium,Student,Feature Phone,4G
6018,20,Female,Kairouan,Low,Student,Feature Phone,4G
6019,41,Female,Monastir,Low,Unemployed,Android,4G
6020,22,Female,Monastir,Medium,Professional,iOS,4G
6021,20,Male,Sfax,High,Professional,Android,3G
6022,44,Male,Kairouan,High,Retired,iOS,4G
6023,33,Male,Gabes,Low,Unemployed,Android,3G
6024,66,Female,Sfax,Medium,Retired,Android,5G
6025,32,Female,Gabes,Medium,Professional,Android,4G
6026,52,Male,Sousse,High,Retired,Android,4G
6027,29,Female,Kairouan,Low,Retired,Android,4G
6028,58,Female,Sousse,Medium,Professional,Android,4G
6029,61,Male,Bizerte,Low,Student,iOS,4G
6030,43,Male,Bizerte,Medium,Student,iOS,4G
6031,64,Female,Tunis,Low,Professional,Android,4G
6032,51,Female,Kairouan,Medium,Student,iOS,3G
6033,40,Male,Monastir,High,Unemployed,Android,3G
6034,48,Female,Sfax,Low,Student,iOS,3G
6035,67,Male,Sousse,Medium,Professional,Android,5G
6036,37,Male,Gabes,Low,Unemployed,iOS,4G
6037,29,Male,Kairouan,Medium,Retired,iOS,4G
6038,40,Female,Tunis,Low,Professional,Android,3G
6039,21,Male,Gabes,Low,Professional,Android,4G
6040,40,Male,Sousse,High,Student,Feature Phone,4G
6041,65,Female,Kairouan,Low,Unemployed,iOS,4G
